PCD_ID	victim	fulltext	primary_research	methods_strategy	methods_codes	code_list	all_codes	available_on_request	Title	URL	Description	Details	ShortDetails	Resource	Type	Identifiers	Db	EntrezUID	Properties
944	Edmore	1	1	1	0	0	0	0	Mortality in people with type 2 diabetes in the UK.	/pubmed/16681560	"Mulnier HE, Seaman HE, Raleigh VS, Soedamah-Muthu SS, Colhoun HM, Lawrenson RA."	Diabet Med. 2006 May;23(5):516-21.	Diabet Med.  2006	PubMed	citation	PMID:16681560	pubmed	16681560	create date:2006/05/10 | first author:Mulnier HE
955	Dave	1	1	0	0	0	0	0	Hormone replacement therapy and cataract: a population-based case-control study.	/pubmed/15846385	"Aina FO, Smeeth L, Hubbard R, Hurt LS, Fletcher AE."	Eye (Lond). 2006 Apr;20(4):417-22.	Eye (Lond).  2006	PubMed	citation	PMID:15846385	pubmed	15846385	create date:2005/04/23 | first author:Aina FO
965	Ivan	1	1	0	0	0	0	0	Myocardial infarction risk and hormone replacement: differences between products.	/pubmed/16040209	"de Vries CS, Bromley SE, Farmer RD."	Maturitas. 2006 Feb 20;53(3):343-50. Epub 2005 Jul 22.	Maturitas.  2006	PubMed	citation	PMID:16040209	pubmed	16040209	create date:2005/07/26 | first author:de Vries CS
970	Dave	1	1	0	0	0	0	1	Risk and predictors of fatigue after infectious mononucleosis in a large primary-care cohort.	/pubmed/16330509	"Petersen I, Thomas JM, Hamilton WT, White PD."	QJM. 2006 Jan;99(1):49-55. Epub 2005 Dec 5.	QJM.  2006	PubMed	citation	PMID:16330509	pubmed	16330509	create date:2005/12/07 | first author:Petersen I
971	Dave	1	1	0	0	0	0	0	Use of gastric acid-suppressive agents and the risk of community-acquired Clostridium difficile-associated disease.	/pubmed/16414946	"Dial S, Delaney JA, Barkun AN, Suissa S."	JAMA. 2005 Dec 21;294(23):2989-95.	JAMA.  2005	PubMed	citation	PMID:16414946	pubmed	16414946	create date:2006/01/18 | first author:Dial S
978	Darren	1	1	0	0	0	0	0	5-Aminosalicylate use and colorectal cancer risk in inflammatory bowel disease: a large epidemiological study.	/pubmed/15994215	"van Staa TP, Card T, Logan RF, Leufkens HG."	Gut. 2005 Nov;54(11):1573-8. Epub 2005 Jun 30. Review.	Gut.  2005	PubMed	citation	PMID:15994215 | PMCID:PMC1774734	pubmed	15994215	create date:2005/07/05 | first author:van Staa TP
980	Dave	1	1	0	1	0	0	0	The changing use of disease-modifying anti-rheumatic drugs in individuals with rheumatoid arthritis from the United Kingdom General Practice Research Database.	/pubmed/16030083	"Edwards CJ, Arden NK, Fisher D, Saperia JC, Reading I, Van Staa TP, Cooper C."	Rheumatology (Oxford). 2005 Nov;44(11):1394-8. Epub 2005 Jul 19.	Rheumatology (Oxford).  2005	PubMed	citation	PMID:16030083	pubmed	16030083	create date:2005/07/21 | first author:Edwards CJ
983	Edmore	1	1	0	0	0	0	0	Patterns of comorbidities in newly diagnosed COPD and asthma in primary care.	/pubmed/16236861	"Soriano JB, Visick GT, Muellerova H, Payvandi N, Hansell AL."	Chest. 2005 Oct;128(4):2099-107.	Chest.  2005	PubMed	citation	PMID:16236861	pubmed	16236861	create date:2005/10/21 | first author:Soriano JB
984	Evan	1	1	1	0	0	0	0	Substance misuse and psychiatric illness: prospective observational study using the general practice research database.	/pubmed/16166357	"Frisher M, Crome I, Macleod J, Millson D, Croft P."	J Epidemiol Community Health. 2005 Oct;59(10):847-50.	J Epidemiol Community Health.  2005	PubMed	citation	PMID:16166357 | PMCID:PMC1732930	pubmed	16166357	create date:2005/09/17 | first author:Frisher M
985	Darren	1	1	0	0	0	0	0	Antidiabetic therapy and the risk of heart failure in type 2 diabetic patients: an independent effect or confounding by indication.	/pubmed/15654719	"Koro CE, Bowlin SJ, Weiss SR."	Pharmacoepidemiol Drug Saf. 2005 Oct;14(10):697-703.	Pharmacoepidemiol Drug Saf.  2005	PubMed	citation	PMID:15654719	pubmed	15654719	create date:2005/01/18 | first author:Koro CE
987	Ivan	1	1	0	0	0	0	0	Bupropion and the risk of sudden death: a self-controlled case-series analysis using The Health Improvement Network.	/pubmed/16055620	"Hubbard R, Lewis S, West J, Smith C, Godfrey C, Smeeth L, Farrington P, Britton J."	Thorax. 2005 Oct;60(10):848-50. Epub 2005 Jul 29.	Thorax.  2005	PubMed	citation	PMID:16055620 | PMCID:PMC1747199	pubmed	16055620	create date:2005/08/02 | first author:Hubbard R
993	Edmore	1	1	1	1	1	0	0	Increased risk for demyelinating diseases in patients with inflammatory bowel disease.	/pubmed/16143121	"Gupta G, Gelfand JM, Lewis JD."	Gastroenterology. 2005 Sep;129(3):819-26.	Gastroenterology.  2005	PubMed	citation	PMID:16143121	pubmed	16143121	create date:2005/09/07 | first author:Gupta G
995	David	1	1	1	0	0	0	0	Drug interactions and risk of acute bleeding leading to hospitalisation or death in patients with chronic atrial fibrillation treated with warfarin.	/pubmed/16268469	"Gasse C, Hollowell J, Meier CR, Haefeli WE."	Thromb Haemost. 2005 Sep;94(3):537-43.	Thromb Haemost.  2005	PubMed	citation	PMID:16268469	pubmed	16268469	create date:2005/11/05 | first author:Gasse C
997	Edmore	1	1	1	0	0	0	0	Cholecystectomy and the risk of colorectal cancer.	/pubmed/16086719	"Shao T, Yang YX."	Am J Gastroenterol. 2005 Aug;100(8):1813-20.	Am J Gastroenterol.  2005	PubMed	citation	PMID:16086719	pubmed	16086719	create date:2005/08/10 | first author:Shao T
998	Evan	1	1	1	0	0	0	0	Inappropriate drug prescribing in older adults: the updated 2002 Beers criteria--a population-based cohort study.	/pubmed/16042666	"van der Hooft CS, Jong GW, Dieleman JP, Verhamme KM, van der Cammen TJ, Stricker BH, Sturkenboom MC."	Br J Clin Pharmacol. 2005 Aug;60(2):137-44.	Br J Clin Pharmacol.  2005	PubMed	citation	PMID:16042666 | PMCID:PMC1884923	pubmed	16042666	create date:2005/07/27 | first author:van der Hooft CS
1000	Edmore	1	1	0	0	0	0	0	Obesity and the risk of prostate cancer (United States).	/pubmed/16049801	"Bradbury BD, Wilk JB, Kaye JA."	Cancer Causes Control. 2005 Aug;16(6):637-41.	Cancer Causes Control.  2005	PubMed	citation	PMID:16049801	pubmed	16049801	create date:2005/07/29 | first author:Bradbury BD
1001	Evan	1	1	1	1	1	0	1	The prognosis of different fatigue diagnostic labels: a longitudinal survey.	/pubmed/15805126	"Hamilton WT, Gallagher AM, Thomas JM, White PD."	Fam Pract. 2005 Aug;22(4):383-8. Epub 2005 Apr 1.	Fam Pract.  2005	PubMed	citation	PMID:15805126	pubmed	15805126	create date:2005/04/05 | first author:Hamilton WT
1002	Evan	1	1	1	1	1	0	0	Increasing incidence of Barrett's oesophagus in the general population.	/pubmed/15857935	"van Soest EM, Dieleman JP, Siersema PD, Sturkenboom MC, Kuipers EJ."	Gut. 2005 Aug;54(8):1062-6. Epub 2005 Apr 27.	Gut.  2005	PubMed	citation	PMID:15857935 | PMCID:PMC1774890	pubmed	15857935	create date:2005/04/29 | first author:van Soest EM
1004	Dave	1	1	0	0	0	0	0	Smoking cessation treatment in primary care: prospective cohort study.	/pubmed/16046686	"Wilson A, Hippisley-Cox J, Coupland C, Coleman T, Britton J, Barrett S."	Tob Control. 2005 Aug;14(4):242-6.	Tob Control.  2005	PubMed	citation	PMID:16046686 | PMCID:PMC1748064	pubmed	16046686	create date:2005/07/28 | first author:Wilson A
1007	Edmore	1	1	0	0	0	0	0	Case-mix and variation in specialist referrals in general practice.	/pubmed/16004738	"Sullivan CO, Omar RZ, Ambler G, Majeed A."	Br J Gen Pract. 2005 Jul;55(516):529-33.	Br J Gen Pract.  2005	PubMed	citation	PMID:16004738 | PMCID:PMC1472770	pubmed	16004738	create date:2005/07/12 | first author:Sullivan CO
1008	Evan	1	1	1	1	0	0	0	Gastroesophageal reflux disease and asthma: a longitudinal study in UK general practice.	/pubmed/16002920	"Ruigómez A, Rodríguez LA, Wallander MA, Johansson S, Thomas M, Price D."	Chest. 2005 Jul;128(1):85-93.	Chest.  2005	PubMed	citation	PMID:16002920	pubmed	16002920	create date:2005/07/09 | first author:Ruigómez A
1009	Edmore	1	1	1	1	0	0	0	Uptake of angiotensin II receptor blockers in the treatment of hypertension.	/pubmed/15912393	"Greving JP, Denig P, van der Veen WJ, Beltman FW, Sturkenboom MC, de Zeeuw D, Haaijer-Ruskamp FM."	Eur J Clin Pharmacol. 2005 Jul;61(5-6):461-6. Epub 2005 May 24.	Eur J Clin Pharmacol.  2005	PubMed	citation	PMID:15912393	pubmed	15912393	create date:2005/05/25 | first author:Greving JP
1010	Rosa	1	1	0	0	0	0	0	Cesarean delivery in the United Kingdom: time trends in the general practice research database.	/pubmed/15994631	"Black C, Kaye JA, Jick H."	Obstet Gynecol. 2005 Jul;106(1):151-5.	Obstet Gynecol.  2005	PubMed	citation	PMID:15994631	pubmed	15994631	create date:2005/07/05 | first author:Black C
1013	Dave	1	0	NA	NA	NA	NA	NA	The potential of UK clinical databases in enhancing paediatric medication research.	/pubmed/15948943	"Wong IC, Murray ML."	Br J Clin Pharmacol. 2005 Jun;59(6):750-5. Review.	Br J Clin Pharmacol.  2005	PubMed	citation	PMID:15948943 | PMCID:PMC1884862	pubmed	15948943	create date:2005/06/14 | first author:Wong IC
1014	Darren	1	0	NA	NA	NA	NA	NA	Utility of routinely acquired primary care data for paediatric disease epidemiology and pharmacoepidemiology.	/pubmed/15948933	"Helms PJ, Ekins Daukes S, Taylor MW, Simpson CR, McLay JS."	Br J Clin Pharmacol. 2005 Jun;59(6):684-90.	Br J Clin Pharmacol.  2005	PubMed	citation	PMID:15948933 | PMCID:PMC1884863	pubmed	15948933	create date:2005/06/14 | first author:Helms PJ
1016	Edmore	1	1	1	0	0	0	0	Type 2 diabetes mellitus and the risk of colorectal cancer.	/pubmed/15952101	"Yang YX, Hennessy S, Lewis JD."	Clin Gastroenterol Hepatol. 2005 Jun;3(6):587-94.	Clin Gastroenterol Hepatol.  2005	PubMed	citation	PMID:15952101	pubmed	15952101	create date:2005/06/14 | first author:Yang YX
1019	Rosa	1	1	0	0	0	0	0	Effect of combinations of drugs on all cause mortality in patients with ischaemic heart disease: nested case-control analysis.	/pubmed/15879390	"Hippisley-Cox J, Coupland C."	BMJ. 2005 May 7;330(7499):1059-63. Erratum in: BMJ. 2006 Apr 15;332(7546):912. 	BMJ.  2005	PubMed	citation	PMID:15879390 | PMCID:PMC557227	pubmed	15879390	create date:2005/05/10 | first author:Hippisley-Cox J
1030	Evan	1	1	1	0	0	0	0	"Incidence and outcome of persons with a clinical diagnosis of heart failure in a general practice population of 696,884 in the United Kingdom."	/pubmed/15718168	"de Giuli F, Khaw KT, Cowie MR, Sutton GC, Ferrari R, Poole-Wilson PA."	Eur J Heart Fail. 2005 Mar 16;7(3):295-302.	Eur J Heart Fail.  2005	PubMed	citation	PMID:15718168	pubmed	15718168	create date:2005/02/19 | first author:de Giuli F
1031	Rosa	1	1	0	0	0	0	0	Tamoxifen-treated breast carcinoma patients and the risk of acute myocardial infarction and newly-diagnosed angina.	/pubmed/15712362	"Bradbury BD, Lash TL, Kaye JA, Jick SS."	Cancer. 2005 Mar 15;103(6):1114-21.	Cancer.  2005	PubMed	citation	PMID:15712362	pubmed	15712362	create date:2005/02/16 | first author:Bradbury BD
1033	David	1	1	1	0	0	0	0	"Incidence, prevalence and management of lower urinary tract symptoms in men in the UK."	/pubmed/15705080	"Logie J, Clifford GM, Farmer RD."	BJU Int. 2005 Mar;95(4):557-62.	BJU Int.  2005	PubMed	citation	PMID:15705080	pubmed	15705080	create date:2005/02/12 | first author:Logie J
1034	Darren	1	1	0	0	0	0	0	Diabetes and the risk of lung cancer.	/pubmed/15735193	"Hall GC, Roberts CM, Boulis M, Mo J, MacRae KD."	Diabetes Care. 2005 Mar;28(3):590-4.	Diabetes Care.  2005	PubMed	citation	PMID:15735193	pubmed	15735193	create date:2005/03/01 | first author:Hall GC
1039	David	1	1	0	0	0	0	0	Time trends in eating disorder incidence.	/pubmed/15684236	"Currin L, Schmidt U, Treasure J, Jick H."	Br J Psychiatry. 2005 Feb;186:132-5.	Br J Psychiatry.  2005	PubMed	citation	PMID:15684236	pubmed	15684236	create date:2005/02/03 | first author:Currin L
1045	Dave	1	1	0	0	0	0	0	Increased utilization of primary care 5 years before diagnosis of type 2 diabetes: a matched cohort study.	/pubmed/15616232	"Gulliford MC, Charlton J, Latinovic R."	Diabetes Care. 2005 Jan;28(1):47-52.	Diabetes Care.  2005	PubMed	citation	PMID:15616232	pubmed	15616232	create date:2004/12/24 | first author:Gulliford MC
1050	Edmore	1	1	1	0	0	0	0	Risk of myocardial infarction and stroke after acute infection or vaccination.	/pubmed/15602021	"Smeeth L, Thomas SL, Hall AJ, Hubbard R, Farrington P, Vallance P."	N Engl J Med. 2004 Dec 16;351(25):2611-8.	N Engl J Med.  2004	PubMed	citation	PMID:15602021	pubmed	15602021	create date:2004/12/17 | first author:Smeeth L
1052	Evan	1	1	1	0	0	0	0	A drug utilisation study of antidepressants in children and adolescents using the General Practice Research Database.	/pubmed/15557040	"Murray ML, de Vries CS, Wong IC."	Arch Dis Child. 2004 Dec;89(12):1098-102.	Arch Dis Child.  2004	PubMed	citation	PMID:15557040 | PMCID:PMC1719765	pubmed	15557040	create date:2004/11/24 | first author:Murray ML
1054	Rosa	1	1	0	0	0	0	0	Epidemiology of lower limb fractures in general practice in the United Kingdom.	/pubmed/15583259	"Kaye JA, Jick H."	Inj Prev. 2004 Dec;10(6):368-74.	Inj Prev.  2004	PubMed	citation	PMID:15583259 | PMCID:PMC1730161	pubmed	15583259	create date:2004/12/08 | first author:Kaye JA
1055	Dave	1	1	1	1	0	0	0	Epidemiology of childhood fractures in Britain: a study using the general practice research database.	/pubmed/15537440	"Cooper C, Dennison EM, Leufkens HG, Bishop N, van Staa TP."	J Bone Miner Res. 2004 Dec;19(12):1976-81. Epub 2004 Sep 20.	J Bone Miner Res.  2004	PubMed	citation	PMID:15537440	pubmed	15537440	create date:2004/11/13 | first author:Cooper C
1056	David	1	1	1	1	0	0	0	Prevalence of comorbid psychiatric illness and substance misuse in primary care in England and Wales.	/pubmed/15547069	"Frisher M, Collins J, Millson D, Crome I, Croft P."	J Epidemiol Community Health. 2004 Dec;58(12):1036-41.	J Epidemiol Community Health.  2004	PubMed	citation	PMID:15547069 | PMCID:PMC1732645	pubmed	15547069	create date:2004/11/18 | first author:Frisher M
1057	Rosa	1	1	0	1	0	0	1	What has happened to antimicrobial usage in primary care in the United Kingdom since the SMAC report? - description of trends in antimicrobial usage using the General Practice Research Database.	/pubmed/15598854	"Smith GE, Smith S, Heatlie H, Bashford JN, Hawker J, Ashcroft D, Millson D, Verlander NQ, Warren R."	J Public Health (Oxf). 2004 Dec;26(4):359-64.	J Public Health (Oxf).  2004	PubMed	citation	PMID:15598854	pubmed	15598854	create date:2004/12/16 | first author:Smith GE
1059	Edmore	1	1	0	0	0	0	0	"Association of deprivation, ethnicity, and sex with quality indicators for diabetes: population based survey of 53,000 patients in primary care."	/pubmed/15548561	"Hippisley-Cox J, O'Hanlon S, Coupland C."	BMJ. 2004 Nov 27;329(7477):1267-9. Epub 2004 Nov 17.	BMJ.  2004	PubMed	citation	PMID:15548561 | PMCID:PMC534442	pubmed	15548561	create date:2004/11/19 | first author:Hippisley-Cox J
1061	Ivan	1	1	1	1	1	1	0	Persistency and treatment failure in newly diagnosed open angle glaucoma patients in the United Kingdom.	/pubmed/15489479	"Zhou Z, Althin R, Sforzolini BS, Dhawan R."	Br J Ophthalmol. 2004 Nov;88(11):1391-4.	Br J Ophthalmol.  2004	PubMed	citation	PMID:15489479 | PMCID:PMC1772375	pubmed	15489479	create date:2004/10/19 | first author:Zhou Z
1072	Edmore	1	1	1	0	0	0	0	Statins and newly diagnosed diabetes.	/pubmed/15327590	"Jick SS, Bradbury BD."	Br J Clin Pharmacol. 2004 Sep;58(3):303-9.	Br J Clin Pharmacol.  2004	PubMed	citation	PMID:15327590 | PMCID:PMC1884569	pubmed	15327590	create date:2004/08/26 | first author:Jick SS
1073	Ivan	1	1	1	0	0	0	0	Tamoxifen and cataracts: a null association.	/pubmed/15377843	"Bradbury BD, Lash TL, Kaye JA, Jick SS."	Breast Cancer Res Treat. 2004 Sep;87(2):189-96.	Breast Cancer Res Treat.  2004	PubMed	citation	PMID:15377843	pubmed	15377843	create date:2004/09/21 | first author:Bradbury BD
1075	Dave	1	0	NA	NA	NA	NA	NA	The gprA and gprB genes encode putative G protein-coupled receptors required for self-fertilization in Aspergillus nidulans.	/pubmed/15341643	"Seo JA, Han KH, Yu JH."	Mol Microbiol. 2004 Sep;53(6):1611-23.	Mol Microbiol.  2004	PubMed	citation	PMID:15341643	pubmed	15341643	create date:2004/09/03 | first author:Seo JA
1077	Evan	1	1	1	0	0	0	0	Risk of breast cancer among users of aspirin and other anti-inflammatory drugs.	/pubmed/15226764	"García Rodríguez LA, González-Pérez A."	Br J Cancer. 2004 Aug 2;91(3):525-9.	Br J Cancer.  2004	PubMed	citation	PMID:15226764 | PMCID:PMC2409835	pubmed	15226764	create date:2004/07/01 | first author:García Rodríguez LA
1079	Evan	1	1	1	0	0	0	0	Risk of oesophageal cancer in Barrett's oesophagus and gastro-oesophageal reflux.	/pubmed/15247170	"Solaymani-Dodaran M, Logan RF, West J, Card T, Coupland C."	Gut. 2004 Aug;53(8):1070-4.	Gut.  2004	PubMed	citation	PMID:15247170 | PMCID:PMC1774141	pubmed	15247170	create date:2004/07/13 | first author:Solaymani-Dodaran M
1080	David	1	1	1	1	1	0	0	Use of oral glucocorticoids and risk of cardiovascular and cerebrovascular disease in a population based case-control study.	/pubmed/15253953	"Souverein PC, Berard A, Van Staa TP, Cooper C, Egberts AC, Leufkens HG, Walker BR."	Heart. 2004 Aug;90(8):859-65.	Heart.  2004	PubMed	citation	PMID:15253953 | PMCID:PMC1768386	pubmed	15253953	create date:2004/07/16 | first author:Souverein PC
1081	Edmore	1	1	1	0	0	0	0	Risk factors in carpal tunnel syndrome.	/pubmed/15234492	"Geoghegan JM, Clark DI, Bainbridge LC, Smith C, Hubbard R."	J Hand Surg Br. 2004 Aug;29(4):315-20.	J Hand Surg Br.  2004	PubMed	citation	PMID:15234492	pubmed	15234492	create date:2004/07/06 | first author:Geoghegan JM
1082	Rosa	1	1	0	1	0	0	0	Inhaled corticosteroids and the risk of fractures in children and adolescents.	/pubmed/15286232	"Schlienger RG, Jick SS, Meier CR."	Pediatrics. 2004 Aug;114(2):469-73.	Pediatrics.  2004	PubMed	citation	PMID:15286232	pubmed	15286232	create date:2004/08/03 | first author:Schlienger RG
1083	Darren	1	1	0	0	0	0	0	Breast cancer incidence and use of antihypertensive medication in women.	/pubmed/15317040	"González-Pérez A, Ronquist G, García Rodríguez LA."	Pharmacoepidemiol Drug Saf. 2004 Aug;13(8):581-5.	Pharmacoepidemiol Drug Saf.  2004	PubMed	citation	PMID:15317040	pubmed	15317040	create date:2004/08/19 | first author:González-Pérez A
1088	Dave	1	1	0	0	0	0	0	Comparative cardiac safety of low-dose thioridazine and low-dose haloperidol.	/pubmed/15206997	"Hennessy S, Bilker WB, Knauss JS, Kimmel SE, Margolis DJ, Morrison MF, Reynolds RF, Glasser DB, Strom BL."	Br J Clin Pharmacol. 2004 Jul;58(1):81-7. Erratum in: Br J Clin Pharmacol. 2004 Aug;58(2):228. 	Br J Clin Pharmacol.  2004	PubMed	citation	PMID:15206997 | PMCID:PMC1884535	pubmed	15206997	create date:2004/06/23 | first author:Hennessy S
1096	Evan	1	1	1	1	1	1	0	Developing a large electronic primary care database (Doctors' Independent Network) for research.	/pubmed/15171985	"Carey IM, Cook DG, De Wilde S, Bremner SA, Richards N, Caine S, Strachan DP, Hilton SR."	Int J Med Inform. 2004 Jun 15;73(5):443-53.	Int J Med Inform.  2004	PubMed	citation	PMID:15171985	pubmed	15171985	create date:2004/06/03 | first author:Carey IM
1097	Ivan	1	1	1	0	0	0	0	Vaccination and allergic disease: a birth cohort study.	/pubmed/15249303	"McKeever TM, Lewis SA, Smith C, Hubbard R."	Am J Public Health. 2004 Jun;94(6):985-9.	Am J Public Health.  2004	PubMed	citation	PMID:15249303 | PMCID:PMC1448377	pubmed	15249303	create date:2004/07/14 | first author:McKeever TM
1102	Edmore	1	1	1	0	0	0	0	Late-onset seizures as a predictor of subsequent stroke.	/pubmed/15081649	"Cleary P, Shorvon S, Tallis R."	Lancet. 2004 Apr 10;363(9416):1184-6.	Lancet.  2004	PubMed	citation	PMID:15081649	pubmed	15081649	create date:2004/04/15 | first author:Cleary P
1106	Darren	1	0	NA	NA	NA	NA	NA	Validation of the diagnosis of autism in general practitioner records.	/pubmed/15113435	"Fombonne E, Heavey L, Smeeth L, Rodrigues LC, Cook C, Smith PG, Meng L, Hall AJ."	BMC Public Health. 2004 Mar 3;4:5.	BMC Public Health.  2004	PubMed	citation	PMID:15113435 | PMCID:PMC394332	pubmed	15113435	create date:2004/04/29 | first author:Fombonne E
1109	David	0	1	1	1	1	1	1	"Triptans in migraine: the risks of stroke, cardiovascular disease, and death in practice."	/pubmed/14981171	"Hall GC, Brown MM, Mo J, MacRae KD."	Neurology. 2004 Feb 24;62(4):563-8.	Neurology.  2004	PubMed	citation	PMID:14981171	pubmed	14981171	create date:2004/02/26 | first author:Hall GC
1111	David	1	1	0	0	0	0	0	Statin use and cancer risk in the General Practice Research Database.	/pubmed/14760377	"Kaye JA, Jick H."	Br J Cancer. 2004 Feb 9;90(3):635-7.	Br J Cancer.  2004	PubMed	citation	PMID:14760377 | PMCID:PMC2409598	pubmed	14760377	create date:2004/02/05 | first author:Kaye JA
1115	Rosa	1	1	0	0	0	0	0	Effect of rheumatoid arthritis or systemic lupus erythematosus on the risk of first-time acute myocardial infarction.	/pubmed/14715346	"Fischer LM, Schlienger RG, Matter C, Jick H, Meier CR."	Am J Cardiol. 2004 Jan 15;93(2):198-200.	Am J Cardiol.  2004	PubMed	citation	PMID:14715346	pubmed	14715346	create date:2004/01/13 | first author:Fischer LM
1118	Darren	0	NA	NA	NA	NA	NA	NA	"The risk of severe depression, psychosis or panic attacks with prophylactic antimalarials."	/pubmed/14756582	"Meier CR, Wilcock K, Jick SS."	Drug Saf. 2004;27(3):203-13.	Drug Saf.  2004	PubMed	citation	PMID:14756582	pubmed	14756582	create date:2004/02/06 | first author:Meier CR
1119	Dave	1	0	NA	NA	NA	NA	NA	QRESEARCH: a new general practice database for research.	/pubmed/15140353	"Hippisley-Cox J, Stables D, Pringle M."	Inform Prim Care. 2004;12(1):49-50. No abstract available. 	Inform Prim Care.  2004	PubMed	citation	PMID:15140353	pubmed	15140353	create date:2004/05/14 | first author:Hippisley-Cox J
1123	Edmore	1	1	1	1	0	0	0	Use of alpha-blockers and the risk of hip/femur fractures.	/pubmed/14641795	"Souverein PC, Van Staa TP, Egberts AC, De la Rosette JJ, Cooper C, Leufkens HG."	J Intern Med. 2003 Dec;254(6):548-54.	J Intern Med.  2003	PubMed	citation	PMID:14641795	pubmed	14641795	create date:2003/12/03 | first author:Souverein PC
1130	Evan	1	1	1	0	0	0	0	Users of oral steroids are at a reduced risk of developing irritable bowel syndrome.	/pubmed/14558181	"Huerta C, García Rodríguez LA, Wallander MA, Johansson S."	Pharmacoepidemiol Drug Saf. 2003 Oct-Nov;12(7):583-8.	Pharmacoepidemiol Drug Saf.  2003	PubMed	citation	PMID:14558181	pubmed	14558181	create date:2003/10/16 | first author:Huerta C
1131	Rosa	1	1	0	1	0	0	0	The risk of liver disorders in women prescribed cyproterone acetate in combination with ethinyloestradiol (Dianette): a nested case-control study using the GPRD.	/pubmed/14558177	"Seaman HE, de Vries CS, Farmer RD."	Pharmacoepidemiol Drug Saf. 2003 Oct-Nov;12(7):541-50.	Pharmacoepidemiol Drug Saf.  2003	PubMed	citation	PMID:14558177	pubmed	14558177	create date:2003/10/16 | first author:Seaman HE
1133	Edmore	1	1	1	1	1	0	0	Implications of the problem orientated medical record (POMR) for research using electronic GP databases: a comparison of the Doctors Independent Network Database (DIN) and the General Practice Research Database (GPRD).	/pubmed/14516473	"Carey IM, Cook DG, De Wilde S, Bremner SA, Richards N, Caine S, Strachan DP, Hilton SR."	BMC Fam Pract. 2003 Sep 30;4:14.	BMC Fam Pract.  2003	PubMed	citation	PMID:14516473 | PMCID:PMC240086	pubmed	14516473	create date:2003/10/01 | first author:Carey IM
1136	Rosa	1	1	0	0	0	0	0	The incidence of sterilisation in the UK.	/pubmed/14511963	"Rowlands S, Hannaford P."	BJOG. 2003 Sep;110(9):819-24.	BJOG.  2003	PubMed	citation	PMID:14511963	pubmed	14511963	create date:2003/09/27 | first author:Rowlands S
1141	David	1	1	1	1	1	0	0	"Increased risk of achilles tendon rupture with quinolone antibacterial use, especially in elderly patients taking oral corticosteroids."	/pubmed/12912715	"van der Linden PD, Sturkenboom MC, Herings RM, Leufkens HM, Rowlands S, Stricker BH."	Arch Intern Med. 2003 Aug 11-25;163(15):1801-7.	Arch Intern Med.  2003	PubMed	citation	PMID:12912715	pubmed	12912715	create date:2003/08/13 | first author:van der Linden PD
1143	Dave	1	1	0	0	0	0	0	Fracture risk in people with celiac disease: a population-based cohort study.	/pubmed/12891545	"West J, Logan RF, Card TR, Smith C, Hubbard R."	Gastroenterology. 2003 Aug;125(2):429-36.	Gastroenterology.  2003	PubMed	citation	PMID:12891545	pubmed	12891545	create date:2003/08/02 | first author:West J
1149	Darren	1	1	0	1	1	0	0	Risk factors for chronic constipation based on a general practice sample.	/pubmed/12809835	"Talley NJ, Jones M, Nuyts G, Dubois D."	Am J Gastroenterol. 2003 May;98(5):1107-11.	Am J Gastroenterol.  2003	PubMed	citation	PMID:12809835	pubmed	12809835	create date:2003/06/18 | first author:Talley NJ
1159	Edmore	1	1	1	0	0	0	0	Who receives lipid-lowering drugs: the effects of comorbidities and patient characteristics on treatment initiation.	/pubmed/12630980	"Yang CC, Jick SS, Testa MA."	Br J Clin Pharmacol. 2003 Mar;55(3):288-98.	Br J Clin Pharmacol.  2003	PubMed	citation	PMID:12630980 | PMCID:PMC1884220	pubmed	12630980	create date:2003/03/13 | first author:Yang CC
1166	Ivan	1	1	1	0	0	0	0	Medical outcome of pregnancy in women with psychotic disorders and their infants in the first year after birth.	/pubmed/12509320	"Howard LM, Goss C, Leese M, Thornicroft G."	Br J Psychiatry. 2003 Jan;182:63-7.	Br J Psychiatry.  2003	PubMed	citation	PMID:12509320	pubmed	12509320	create date:2003/01/02 | first author:Howard LM
1168	Darren	1	1	0	0	0	0	0	Inhaled corticosteroids and hip fracture: a population-based case-control study.	/pubmed/12406825	"Hubbard RB, Smith CJ, Smeeth L, Harrison TW, Tattersfield AE."	Am J Respir Crit Care Med. 2002 Dec 15;166(12 Pt 1):1563-6. Epub 2002 Sep 25.	Am J Respir Crit Care Med.  2002	PubMed	citation	PMID:12406825	pubmed	12406825	create date:2002/10/31 | first author:Hubbard RB
1172	Darren	1	1	0	1	1	0	0	Risk of serious skin disorders among users of oral antifungals: a population-based study.	/pubmed/12456265	"Castellsague J, García-Rodríguez LA, Duque A, Pérez S."	BMC Dermatol. 2002 Nov 28;2:14. Epub 2002 Nov 28.	BMC Dermatol.  2002	PubMed	citation	PMID:12456265 | PMCID:PMC138808	pubmed	12456265	create date:2002/11/29 | first author:Castellsague J
1174	Evan	1	1	1	0	0	0	0	Utility of medical and drug history in fracture risk prediction among men and women.	/pubmed/12398948	"van Staa TP, Leufkens HG, Cooper C."	Bone. 2002 Oct;31(4):508-14.	Bone.  2002	PubMed	citation	PMID:12398948	pubmed	12398948	create date:2002/10/26 | first author:van Staa TP
